"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6","AJB7ye","AJB7ye 2"
"https://www.google.com/maps/place/Kopieten+Palembang/data=!4m7!3m6!1s0x2e3b7752ac21a765:0x5a557219cf5c2112!8m2!3d-2.9757884!4d104.7603619!16s%2Fg%2F11tc_9xl_q!19sChIJZachrFJ3Oy4REiFczxlyVVo?authuser=0&hl=id&rclk=1","Kopieten Palembang","4,7","(86)","Kedai Kopi","·","Jl. Veteran No.208","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHX-ffmNcNfy8-TL3l2Mk5yb9vsXA6IAKX-mFm531xsbHOZe6pVHuPJ8ye_iwC53U_Jj9-Y5ZuMHUc8Klgu9xXQwH3mbH_n5w2jqZeRcx41yrKU-75t0OiVIXv8SDY-8L2_A4K5=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada table outdoor & indoor yg keduanya sama2 bersih & rapi.""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0Y185eGxfcRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=i5v4abnJAe2jseMP9NjV-Ag&ei=i5v4abnJAe2jseMP9NjV-Ag&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","Rp 50–75 rb"
"https://www.google.com/maps/place/FOW+Specialty+Coffee/data=!4m7!3m6!1s0x2e3b7583df3cec67:0x9acd90b3aa5925c4!8m2!3d-2.9890836!4d104.7435259!16s%2Fg%2F11g0zycfn9!19sChIJZ-w834N1Oy4RxCVZqrOQzZo?authuser=0&hl=id&rclk=1","FOW Specialty Coffee","4,9","(6.310)","Kafe","·","Jl. Ki Ranggo Wirosantiko 30 Ilir, Kec. Ilir Bar. II Kota Palembang, Sumatera Selatan 30121","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFL_eKXY5h5--p0UYwHNuB3JYRQVHNnlaDJ0cXkDwnf6wzJW9XDpVdWrfWZzrNSiXCGdOZqg7QDwJX-7e4_NJkbRoJDXMe1FcbgKo3jk0TjKZsdHAQSkFfaeSO8t40iHfDA7DUR=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya cozy banget, minuman kopinya enak banget""","","","","","","Kopi & camilan di kafe keren dua lantai","·","Rp 25–50 rb"
"https://www.google.com/maps/place/TOMORO+COFFEE+-+SPBU+M.+Isa/data=!4m7!3m6!1s0x2e3b770061e7c1df:0xd1477ee45cadbc61!8m2!3d-2.9699716!4d104.7689975!16s%2Fg%2F11vk0_gpx4!19sChIJ38HnYQB3Oy4RYbytXOR-R9E?authuser=0&hl=id&rclk=1","TOMORO COFFEE - SPBU M. Isa","4,7","(189)","Kedai Kopi","·","Jl. Dr. M. Isa No.16","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiYDkBHAf3kSWLebtcUBWEsEC4gihpIXnumXjUDrUpO8tKzyB7_hMrVHPEwCKTDLOPIuUaEORw7zOVzNhFbBhlY4bemQSPpd11rYoIrBzIL35QK96K1XvkxO6Uzz1x1y6DusyF=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman buat nugas atau sekedar duduk manis menikmati kopi.""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2azBfZ3B4NBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qZv4acP-B4yYseMPms2h8AQ&ei=qZv4acP-B4yYseMPms2h8AQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Socio+Space/data=!4m7!3m6!1s0x2e3b750017454a47:0x66eff9a34a36df1a!8m2!3d-2.9694937!4d104.7331437!16s%2Fg%2F11m5v0nm0m!19sChIJR0pFFwB1Oy4RGt82SqP572Y?authuser=0&hl=id&rclk=1","Socio Space","4,8","(1.946)","Kafe","·","Jl. Demang Lebar Daun","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6ib3RrkNNaOcziLrICuD_ZkEdNeuF5jZwN4LFhRvpehJAgD5MrCcs8NtG_69C6ViFvELk2DxSm-qK3GVzJ5xgUGVkg-H9Fiaop14VZKi3OLkoJZoGbtrkeVm8Bez-sjascEZFrUaCfuo=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Cafe","","","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/KOZY+LAB+Steak+%26+Pasta/data=!4m7!3m6!1s0x2e3b775bea686a1d:0xccbefc0d8d51f068!8m2!3d-2.9817022!4d104.7646968!16s%2Fg%2F11q2s6bpd4!19sChIJHWpo6lt3Oy4RaPBRjQ38vsw?authuser=0&hl=id&rclk=1","KOZY LAB Steak & Pasta","4,3","(186)","Restoran","·","kopi roda, Jl. Segaran No.189","Segera tutup","· 21.00 · Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEg1Q1C0VNQQt1WFK20XPw_fjVkH59oimh4thMga6--_amyRG-s2HDj9-AjrglUiB0SE6pbvOzamaV2k7AO4okTVQAoYh0XywwTDOVlT14rGAackfZ5zdefGGONxUj92SYAIRFK=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","cafe","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxMnM2YnBkNBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qZv4acP-B4yYseMPms2h8AQ&ei=qZv4acP-B4yYseMPms2h8AQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Panche+Hub+Coffee+%26+Art+Space/data=!4m7!3m6!1s0x2e3b750d39ef6181:0xf2818995b42835af!8m2!3d-2.9944787!4d104.7429495!16s%2Fg%2F11mtffjv14!19sChIJgWHvOQ11Oy4RrzUotJWJgfI?authuser=0&hl=id&rclk=1","Panche Hub Coffee & Art Space","4,9","(1.841)","Kedai Kopi","·","Jl. Rambutan No.20","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3KKCCN6szXe3F2lVy6z88NQW5loPnwISRcNriLqbrOKrfIMcEkbBNpdQx0ZyJKwI6tB7FCk1H4K4UYobEiyRXuns6OvqSEeKz3r_mROuh2VgFPSOIvbCggJMZ_RF_D0C5Dwxcrw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak, coffe nya enak dan crew crew nya asik semuaa""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFtdGZmanYxNBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qZv4acP-B4yYseMPms2h8AQ&ei=qZv4acP-B4yYseMPms2h8AQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Koppi+Kitchen+Palembang/data=!4m7!3m6!1s0x2e3b751aae5686f7:0xef1cc30d9963d14c!8m2!3d-2.9925596!4d104.7514605!16s%2Fg%2F11p677_518!19sChIJ94ZWrhp1Oy4RTNFjmQ3DHO8?authuser=0&hl=id&rclk=1","Koppi Kitchen Palembang","4,6","(1.116)","Kedai Kopi","·","·","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGARANO2pHh1RV1au3MZwJzo6B1RCmNjt5RcH4iRqlG_92babTkWO905s32BCzkESk1QPLJ7PNaVW9m6YSBzyyafRxUaZHyByrhJjtuMzhYT4zHFKyD63iV7ULwWrnixQsFD9qZzw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nongkrong di sini seru, makanannya juga enak2, tempatnya bersih nyaman""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFwNjc3XzUxOBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qZv4acP-B4yYseMPms2h8AQ&ei=qZv4acP-B4yYseMPms2h8AQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Joko No.54","·","Rp 25–50 rb"
"https://www.google.com/maps/place/BLOOM+Cafe/data=!4m7!3m6!1s0x2e3b75b6e5e5cb31:0xc6c52953bb9ee324!8m2!3d-2.9527536!4d104.7501314!16s%2Fg%2F11v6z5z1bj!19sChIJMcvl5bZ1Oy4RJOOeu1MpxcY?authuser=0&hl=id&rclk=1","BLOOM Cafe","4,5","(182)","Restoran","·","Jl. Sersan Sani Ruko No.7 9","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbA7c2TDLAuLq52kqWmS1SytRP5zds4BuJCk7I6AaHDowMbM4EyqOoSVz5iGklb6rUOFAbqSkCcF83Xyr9KaKts7ebZ1MJJjcGhb9DfnaVHqa00xQ6kBArrIEVMjFYsukw6bFmqA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enak dan berkualitas, cocok buat diner sama pasangan.""","","","","","","","·","Rp 50–75 rb"
"https://www.google.com/maps/place/The+People%27s+Cafe+Palembang+Indah+Mall/data=!4m7!3m6!1s0x2e3b7703eb4b4d15:0x5cafb1a84cceffc3!8m2!3d-2.9849487!4d104.7533615!16s%2Fg%2F11w49gwf0k!19sChIJFU1L6wN3Oy4Rw__OTKixr1w?authuser=0&hl=id&rclk=1","The People's Cafe Palembang Indah Mall","4,9","(1.913)","Restoran","·","Jl. Letkol Iskandar No.18 Ground Floor","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNqmnJFFw_HFockPEEZkA1SYfyksPZUpBTvg9SdPDKiQgmaISBvGsckNoo4kSs_IQhgCRmaxT3L1RSi5I-Y871UI0nUK5JJOC24aRuNh3bZwDCteOyKBBDUk3BGPXDEZn_YprSL3YJLXr3=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak kopi nya enak dan pelayanannya ramah sekali""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3NDlnd2YwaxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qZv4acP-B4yYseMPms2h8AQ&ei=qZv4acP-B4yYseMPms2h8AQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","$$"
"https://www.google.com/maps/place/Dapoer+Duren+Palembang/data=!4m7!3m6!1s0x2e3b77ad1bb44d45:0x67c07c2d21561ba6!8m2!3d-2.9720592!4d104.7604068!16s%2Fg%2F11jcvsszq6!19sChIJRU20G613Oy4RphtWIS18wGc?authuser=0&hl=id&rclk=1","Dapoer Duren Palembang","4,8","(1.385)","Restoran","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMs-9v8mrrmph7x1DvMgMNFve8677eYxpkELeh2zEMWF49uiEvXzxhVcppKqq3CXwQBQTT9muJi2OwliQ6dNz6UdpOrDS_BOWZwci6Z2u71kNw7MVWnZ430koZYcm95bqhJq4=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""menu nya masakan nya enak-enak, es duren nya juara .. 🤤👍🏻""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqY3Zzc3pxNhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qZv4acP-B4yYseMPms2h8AQ&ei=qZv4acP-B4yYseMPms2h8AQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Mayor Ruslan No.8","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Mein+Garden+Cafe/data=!4m7!3m6!1s0x2e3b77a87cf26aaf:0xc8ef9d93cfdf70c1!8m2!3d-2.9683904!4d104.7766259!16s%2Fg%2F11hyn8bkk9!19sChIJr2ryfKh3Oy4RwXDfz5Od78g?authuser=0&hl=id&rclk=1","Mein Garden Cafe","4,5","(242)","Kafe","·","Jl. Bambang Utoyo No.2","Segera tutup","· 21.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHL2GZwpNB28-hS1rTQCukNMiNiSMU1BlXsYxAs18XXExaVkrZmSXhwRCg2ouBUfyRkRgApfJNX34gfQr-j4TBohs2eVZiNxJmfbnb0aiC5ku-5lRY_n8kTAochsiYjGmL02RQ3wg=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman, minuman enak harga wort it , barista ramah dan asik""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoeW44YmtrORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qZv4acP-B4yYseMPms2h8AQ&ei=qZv4acP-B4yYseMPms2h8AQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Oculo+Coffee/data=!4m7!3m6!1s0x2e3b75b3b0d218c5:0xaf45c5eba43c72cb!8m2!3d-2.959212!4d104.7419999!16s%2Fg%2F11t4kjq6b4!19sChIJxRjSsLN1Oy4Ry3I8pOvFRa8?authuser=0&hl=id&rclk=1","Oculo Coffee","4,9","(568)","Kedai Kopi","·","2PRR+CP3, Lrg. Indras","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkG8CSuMxooubKI7vkP96UWYMKdwLcwWZva_v4MRBB5pIjJ-2MeQnx8mPkHB7_ikNBp54Hz_fEhB8rtysYpf6ljoc-TfZF6niBuVdUUjlnepMWVBhSahVadhJeKjbhGvM2xdKC=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk kopinya ok dan berkualitas
Untuk barista dan pelayanannya mantapp""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0NGtqcTZiNBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qZv4acP-B4yYseMPms2h8AQ&ei=qZv4acP-B4yYseMPms2h8AQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/AgamPisan+jilid+1/data=!4m7!3m6!1s0x2e3b75fd39cb6fdf:0x165e3a2b76f9e4c3!8m2!3d-2.9855358!4d104.7682438!16s%2Fg%2F11f4qpm7ng!19sChIJ32_LOf11Oy4Rw-T5dis6XhY?authuser=0&hl=id&rclk=1","AgamPisan jilid 1","4,6","(812)","Kedai Kopi","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUl9mdoIVy0_YsDV2O7GZRr2QsKoFlC_qZB-8q75xPxLykK3qbRx1tLwfz-5vUG1lk_WFNSlEyzPK0UX7x0hFHn7vnxcsqrUd3c1AJTuAGPEVbanO0EA7PFy38UGYqrkZ6T85v=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nongki asik view menarik dengan minuman dan makanan yg enak""","","","","","","Jalan ali gatmir lorong kedipan laut paling ujung tepi sungai musi","·","Rp 25–50 rb"
"https://www.google.com/maps/place/AMO+COFFEE+BACKYARD/data=!4m7!3m6!1s0x2e3b75362e61b029:0x9d859d911d78c932!8m2!3d-2.9437227!4d104.7457565!16s%2Fg%2F11ptrx1ly_!19sChIJKbBhLjZ1Oy4RMsl4HZGdhZ0?authuser=0&hl=id&rclk=1","AMO COFFEE BACKYARD","4,6","(351)","Kafe","·","Jl. S. Prawiro No.07, RT.40/RW.07","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE84uxZlKZsBni7OLk-yozW1WHfQD-pioZ1I9sW4eZwG7Iqi1KBfW_R_MOCBA4sYVBA9urtqb8RI_C-J4mJPtPn0dcM_nsvA3tzPt7gvnmFWTaDvXbWL9CVdBG-y6f3_O_0EGyz=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Cafe","","","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Grifonz/data=!4m7!3m6!1s0x2e3b7614448052a1:0x7ed08669a0803d5f!8m2!3d-2.9699255!4d104.769877!16s%2Fg%2F1ptyzf1z9!19sChIJoVKARBR2Oy4RXz2AoGmG0H4?authuser=0&hl=id&rclk=1","Grifonz","4,8","(47)","Restoran","·","Algoritma Hotel by The Alts, Jl. Dr. M. Isa No.988","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHI7c5h8tsXy9bTN96KdtOk_flZB1wvD7Tw1zCufDM0R8Kgnai2WO9M8EuY2G72K2Ly4TI7dpFVRJg68F825KDKC114VOjJZr5AfLYupPpIrZC9Ga8AlJY65mgd5_rhGsPMlGc0cg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya bagus,sangat cocok untuk berswafoto dengan makanan yang unik👍""","","","","","","","",""
"https://www.google.com/maps/place/Hanjani+Coffee+and+Space/data=!4m7!3m6!1s0x2e3b9d2b81bf8431:0x71a8776e357a4119!8m2!3d-3.0118397!4d104.7766044!16s%2Fg%2F11sz_btvmd!19sChIJMYS_gSudOy4RGUF6NW53qHE?authuser=0&hl=id&rclk=1","Hanjani Coffee and Space","4,8","(447)","Kedai Kopi","·","Jl. Gub H Bastari No.0, RT.11/RW.3","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_EvEbYQixAzvGY5u8qxtrkcZoS9w8XOIXwt5qgETEEUdwGxwXa6r8QOQUTTrou_cCF0uEMQsVZZcvXU0AeSjoKzC0KeMTFRQKLtXpdAq3MER27Tj1zzLhfCSqc-7l5ZyTKzlN=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat terbaik buat nongkrong makanan enak, tempat nyaman dan parkir luar""","","","","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/THEO/data=!4m7!3m6!1s0x2e3b77c31ffc40cd:0xc8d7fdd46c83a862!8m2!3d-2.9733142!4d104.7606168!16s%2Fg%2F11rzwpcmjq!19sChIJzUD8H8N3Oy4RYqiDbNT918g?authuser=0&hl=id&rclk=1","THEO","4,6","(96)","Kedai Kopi","·","Jl. Merbau No.475","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIdT3rgA_RDeSlbj6Bien9Qqp6TKYHBqNqvBKuLjZI0LTD3b_s-ANuFinI53ZX8JGnnZesx8RS0BpfG4XwY6FApvwvIL1xVhw_A7tvmTsjEi_cbYFgK4SCHz4jechlNhUn20-f4A=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopi di Theo uenakkk.. Beda dg kopi di tempat lain.""","","","","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Marubozu+Cafe/data=!4m7!3m6!1s0x2e3b778cd301c805:0x35b699666fe220a7!8m2!3d-2.9721915!4d104.7601701!16s%2Fg%2F11spqzgjhs!19sChIJBcgB04x3Oy4RpyDib2aZtjU?authuser=0&hl=id&rclk=1","Marubozu Cafe","4,8","(73)","Kafe","·","Ruko Jl. Bay Salim No.7","Segera tutup","· 21.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPFtKMxQYLVdw5kHGqXtFx5vWcspCcc2LxxfDhnD2lX1TyPT57ky3_PG1rr8Hnvsi72uQIxRVa_k0JPvz-MDHShUkZiA8Mqfn3uwVCI5sVDJjEA6hCygtz0eMYr2Ds9IRI-_tP-Q=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enakk, latte-nya juga enak""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzcHF6Z2pocxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qZv4acP-B4yYseMPms2h8AQ&ei=qZv4acP-B4yYseMPms2h8AQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/MindSet+Cafe+Palembang/data=!4m7!3m6!1s0x2e3b752956d9d9c5:0x90f9b42378172e7!8m2!3d-2.9920665!4d104.7500474!16s%2Fg%2F11h11khzl9!19sChIJxdnZVil1Oy4R53KBN0KbDwk?authuser=0&hl=id&rclk=1","MindSet Cafe Palembang","4,7","(192)","Kafe","·","·","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHm5qYmqaaZ6ntHwMFDxoXG0E05r3Zv_b2BmViqcCrezA7TG5H2DB94qS1r8K9j8Nvxbtmn1KxQIHLE4DcxB9ljfZoea39CM2yQzlJZtxEr-MsEqdGY26QIDfhxwIqdd1rG5XTR2A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopinya, jajanan yang oke punya.""","","","","","","Jl. Pangeran Ario Kesuma Abdurrochim No.2067","",""
