"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6","AJB7ye","AJB7ye 2"
"https://www.google.com/maps/place/Autotec+Coffee/data=!4m7!3m6!1s0x2e3b772a4f41cf55:0xa133c8a0541b7d12!8m2!3d-2.9757224!4d104.759769!16s%2Fg%2F11svl2jh73!19sChIJVc9BTyp3Oy4REn0bVKDIM6E?authuser=0&hl=id&rclk=1","Autotec Coffee","5,0","(50)","Kedai Kopi","·","2QF5+PW6, Jl. Veteran","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNYNnMxFhPvA8DMztAdRmjXGEvo6v6zYshOglI17TCZBwJ_kjuHI6hTdQIPX_6nn7ft_1lkikl4zfPiqMolb20ZoMdWeu-1PTKs6jkIEL4gaeG_xqgA_jwP9FQ06n8jl9NMUWc=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman, bersih, makananya juga enak, free wifi lagiii""","","","","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Celebrity+Cafe/data=!4m7!3m6!1s0x2e3b7672b668a757:0x2d1b88e87f48c14f!8m2!3d-2.9750576!4d104.7597615!16s%2Fg%2F1hd_mtmdk!19sChIJV6dotnJ2Oy4RT8FIf-iIGy0?authuser=0&hl=id&rclk=1","Celebrity Cafe","4,6","(256)","Kafe","·","Jl. Veteran No.1242-1243","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNoLHnj4Ab0THf-Lu8yQ9H2GhrxIRCa7WwAT62V9WKxmakcxq1RvEfcZbax_BKNc2aoIClUzcoMAHggq223T7wi2KKRG0G7CAHKQwS-U6QgMlmfRwrZFb7eU0SliRr-s7Y5nJf3w=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Asik di Seleb, makaan enak & ruang adem""","","","","","","","·","$$"
"https://www.google.com/maps/place/Bukit+Golf+Resto+%26+Resort+Cafe/data=!4m7!3m6!1s0x2e3b76617f21b67d:0x37b11c9aaef70241!8m2!3d-2.9584686!4d104.7702574!16s%2Fg%2F11g6j8s5mt!19sChIJfbYhf2F2Oy4RQQL3rpocsTc?authuser=0&hl=id&rclk=1","Bukit Golf Resto & Resort Cafe","4,5","(1.867)","Restoran","·","Jl. AKBP Cek Agus No.200","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGI8-GrrX8umuIhftXREBv0k9nxyL--PUvyyY0B7XzD96mZ9yJDoNyOoIVbBvu-I2hUNkMeZh9Cj5ThdayIVNeAz1Co0jGV8B79OSsDMYLREZJP2pdLaRjqc2lkVTUzGZyaSlOY=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat Makan dan minum yg cocok buat keluarga dan waktu gak dibatasi""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnNmo4czVtdBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rpv4afqqGYbaseMPrayoAQ&ei=rpv4afqqGYbaseMPrayoAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","$$"
"https://www.google.com/maps/place/Gunz+Cafe/data=!4m7!3m6!1s0x2e3b75fbf8c080bd:0x9c0392abe11e9aac!8m2!3d-2.990595!4d104.7461127!16s%2Fg%2F11b76mh3rn!19sChIJvYDA-Pt1Oy4RrJoe4auSA5w?authuser=0&hl=id&rclk=1","Gunz Cafe","4,3","(453)","Kafe","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQ1fY0jiTVHNxZuy3iKJabTblpjsFiPOwyauQtmZBFPWFm__WFcj1Y3mBH7maus2vu9ki8J53iDqjeDQcIbfYKF2T0wKQWIUWGXnGl6lbN96-VyG1JxSKrP1hxFgUStwSuohzO=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Di sini seringkali ada live music dan acara meet and greet.""","","","","","","2P5W+QC9, Jl. Merdeka","·","$$"
"https://www.google.com/maps/place/Rajawali+Kopitiam/data=!4m7!3m6!1s0x2e3b766e1b3f79b3:0x1cfe4709caec5dbe!8m2!3d-2.9707474!4d104.7641334!16s%2Fg%2F1hm64pyhm!19sChIJs3k_G252Oy4Rvl3syglH_hw?authuser=0&hl=id&rclk=1","Rajawali Kopitiam","4,4","(1.933)","Kafe","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVKQB3eL050P0NJtFzfQgKicersE8kla18dsJDIumoVJwIpTWPkvakRFIjfqOYzME5dInWQPbam3qEr5y3Q-JP-PrKaW3a7A2xVSi5U1jW8QBDvDFuEoUXPa7NhRvSO8oLwRA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanan nya enak enak
harganya terjangkau
tempatnya cocok buat nongkrong2""","","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtNjRweWhtGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rpv4afqqGYbaseMPrayoAQ&ei=rpv4afqqGYbaseMPrayoAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Rajawali","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Stay+space/data=!4m7!3m6!1s0x2e3b9d3e39d4d4af:0x5ed42d2ceff8e2ea!8m2!3d-2.9987392!4d104.770796!16s%2Fg%2F11s190jcvl!19sChIJr9TUOT6dOy4R6uL47ywt1F4?authuser=0&hl=id&rclk=1","Stay space","4,1","(106)","Kedai Kopi","·","2Q2C+83J","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAElaYDSRaCIxGm8bl35IYtW1brC2DlEwTTAvjDRsxCQbem4aerr9XMJsUCQbFWwepYJDbfvDVI3dGpKhT4KAMyvWg5i5E5EwF9QqCt1z61-V11dPTzkRi9KWc76InyZdummGnjjVQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nongkrong rekomendasi di daerah Plaju.""","","","","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Dekultur+Roastery/data=!4m7!3m6!1s0x2e3b7577ef7743d5:0x1950e1d7663b1966!8m2!3d-2.9607852!4d104.7309834!16s%2Fg%2F11mq5704kw!19sChIJ1UN373d1Oy4RZhk7ZtfhUBk?authuser=0&hl=id&rclk=1","Dekultur Roastery","4,9","(316)","Kedai Kopi","·","Jl. Wirajaya II No.44","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuGVhEBN04nxigNa0LE-IrwRvqA9Wb1wUiOt_LHTAD9EvYIrgZXqdQ5f8Wq65BoLDtaizyXfwaTk6y6sXtmCFFiODyDkwhICtLfbkmoHQk_DppVHM3Po3HOMqkPQUv-Dx8yi4=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dan utk minumnya kopi latte , matcha dan fresh milk, semua enak.""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFtcTU3MDRrdxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rpv4afqqGYbaseMPrayoAQ&ei=rpv4afqqGYbaseMPrayoAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Kedai+Kopi+Oriental+Rajawali/data=!4m7!3m6!1s0x2e3b771a42a58605:0xecfe53b29012dc40!8m2!3d-2.9723556!4d104.7637122!16s%2Fg%2F11l1qj45rm!19sChIJBYalQhp3Oy4RQNwSkLJT_uw?authuser=0&hl=id&rclk=1","Kedai Kopi Oriental Rajawali","4,8","(156)","Restoran","·","Kedai Kopi Oriental, Jl. Rajawali No.14","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZcPSaTjg8u8f3TNZzNRlcVRfZ8rNgkxa8xmmszglMpktriM8w_I9pcXlSgA9WpkxzDOc5X6Qw_6KL3upQiH8tAGm1df-wpbgGW2r429fTQFzqaXuzEhJKdtvLVC4k2K_enKAD=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman utk ngopi dan nongkrong
Makanannya enak enakk 🤤🤤""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsMXFqNDVybRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rpv4afqqGYbaseMPrayoAQ&ei=rpv4afqqGYbaseMPrayoAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","Rp 50–75 rb"
"https://www.google.com/maps/place/Tjipta+Djaja+kopi+dan+padjoan/data=!4m7!3m6!1s0x2e3b77674215faf9:0x856d8da4df39f360!8m2!3d-2.9813014!4d104.7659341!16s%2Fg%2F11rh1hs3bj!19sChIJ-foVQmd3Oy4RYPM536SNbYU?authuser=0&hl=id&rclk=1","Tjipta Djaja kopi dan padjoan","5,0","(51)","Kedai Kopi","·","Jl. Segaran No.97","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE25yEXndY9kG65a0ltcXu4-7WFVuXFGLbdGS7IJpFNZNZewzo035z908RjPZNliNxKg06eXtTNTQSDiTdk5Ag9GOT1hgCPnJ8b9D-S45rxv_DEKvZV5hoAnJ62uaqMSaZoGxeP2Q=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Donut enak dan murah.... Kopi nya mantap,lezat...""","","","","","","","·","Rp 1–25.000"
"https://www.google.com/maps/place/Three+Uncles+Palembang/data=!4m7!3m6!1s0x2e3b77f56687a7cb:0x660cae2c13659b4!8m2!3d-2.9743076!4d104.7645731!16s%2Fg%2F11rzp8zh11!19sChIJy6eHZvV3Oy4RtFk2weLKYAY?authuser=0&hl=id&rclk=1","Three Uncles Palembang","4,9","(1.004)","Restoran","·","·","Segera tutup","· 21.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcurUeVk6-3nPZR68uKW0_BqorTGP25FQfWtqvmppF2mCD4FnEmL5Iu7ySY8tpMXfZLnxTXp0eT1UQviPZXLqjaO9lRjy6_OH9hYZPgeN6G9pbSvwNHKNAKHuOhzVaaSjSFiM=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan baik, makanan enak, tempat bersih & dingin, ada menu anak-anak""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyenA4emgxMRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rpv4afqqGYbaseMPrayoAQ&ei=rpv4afqqGYbaseMPrayoAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Rajawali Ruko No.3, RT.016/RW.05","·","$$"
"https://www.google.com/maps/place/Ferreira+Cafe+Rooftop/data=!4m7!3m6!1s0x2e3b771e3cb3bf19:0x4ee18844b0a16d2c!8m2!3d-2.9525888!4d104.7615345!16s%2Fg%2F11ks16ffqr!19sChIJGb-zPB53Oy4RLG2hsESI4U4?authuser=0&hl=id&rclk=1","Ferreira Cafe Rooftop","4,9","(16)","Kafe","·","Berlokasi di Hotel Cordela Inn R. Sukamto Palembang, Lrg. Masjid","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_GmWIBLbDkQ-c8P6I03WBScLn8pLfxBXvmebqE8bR9a_8LN8VAfl5GOGqPd3iUH3rUAfYt6juHQM449PjCioYuc0OsGL6suWASMThy8vzU5wU4DUNot28GP19g9-CxRzAh3VS=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makananya enak dan view nya bagus,pokok nya mantap""","","","","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Belido+House+%28Resto+%26+Cafe%29/data=!4m7!3m6!1s0x2e3b77004121b095:0x4f5561d520c33814!8m2!3d-2.9699515!4d104.7589419!16s%2Fg%2F11y9cx1f50!19sChIJlbAhQQB3Oy4RFDjDINVhVU8?authuser=0&hl=id&rclk=1","Belido House (Resto & Cafe)","4,6","(91)","Restoran","·","GRAHA SW, Jl. Bay Salim No.A1-3","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLt4_6DWgYQhk-jeBPehmJT7kz_5km7YqLbHx8pARoOa6dDhEMtF0LNCQ8xjr6mj7DYvGfYQNQpXP2EsnhA_Qshw7URrGLs705_eJgREnuu8lRpIf_IU5cWlaER0rAVJH2h1qzEi5i6NaE=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak,akhirnya bertambah tempat makan yg cocok di lidah""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5OWN4MWY1MBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rpv4afqqGYbaseMPrayoAQ&ei=rpv4afqqGYbaseMPrayoAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Foodpedia+Perwari+14/data=!4m7!3m6!1s0x2e3b776359465ceb:0x5d0da3911ea1cbb0!8m2!3d-2.9632726!4d104.7627583!16s%2Fg%2F11nnz7psvp!19sChIJ61xGWWN3Oy4RsMuhHpGjDV0?authuser=0&hl=id&rclk=1","Foodpedia Perwari 14","4,6","(170)","Kedai Kopi","·","Jl. Perwari No.14","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzwSy1j3-6RURTnB3fWFinLApOEcxv_aGoL6K2TDtaiASo42ds4jFQMGVUleDVH-xRnCcnl-4njhNlGIbx1uwg9OWvirDUI-Ux_eSpcYzmoXhrdBd6Q7GHMGjqbxatqOoTqnzO=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tadi pesan ayam bakar, lumayan enak hanya ayamnya lengket di piring.""","","","","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Lokatara+Coffee+%26+Space/data=!4m7!3m6!1s0x2e3b772ee7791ced:0xba9ebbbc23f9f164!8m2!3d-2.9476273!4d104.7679323!16s%2Fg%2F11hzykg28r!19sChIJ7Rx55y53Oy4RZPH5I7y7nro?authuser=0&hl=id&rclk=1","Lokatara Coffee & Space","4,7","(287)","Kedai Kopi","·","Jl. MP. Mangkunegara Jl. Komp. Pusri No.Depan","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGj2oQ8WRTDXmikxmy_4Mp9I12g68ErXutKD0Xpn_rRywekODcyhDyjABbzQIgxB4CFA_nNCywvGAHWkK-aubcmadjuZSLO4P2yjvxqucwE-xHDpvo2l_yYMw9JjawJ8eSa1BOo=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak buat nongkrong harga masih masuk di kantong""","","","","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Oslo+Billiard+%26+Caf%C3%A9/data=!4m7!3m6!1s0x2e3b77000adf3493:0x9a081e1dfc53d444!8m2!3d-2.9714621!4d104.7598647!16s%2Fg%2F11vt4szbyt!19sChIJkzTfCgB3Oy4RRNRT_B0eCJo?authuser=0&hl=id&rclk=1","Oslo Billiard & Café","4,8","(164)","Klub Biliar","·","2QH5+CW9","Buka","· Tutup pukul 02.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0m_M1gnzOFQzQWZEr_RZGHhfB8YfKvxKLhws0Kw-KtKPj1s9wtTMF3OdC6yw0TWH6VS_PVqda7hnva8XuoOyQ3ANsUhhgymgFujRJzxFdnrT547c00L-Un1xwdu56GiwURCX6=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nyaman, enak dan bersih""","","","","","","","",""
"https://www.google.com/maps/place/TOMORO+COFFEE+-+Palembang+Trade+Center/data=!4m7!3m6!1s0x2e3b77001779d393:0x7a80aba60951ff99!8m2!3d-2.9511642!4d104.7618673!16s%2Fg%2F11y29qysp6!19sChIJk9N5FwB3Oy4Rmf9RCaargHo?authuser=0&hl=id&rclk=1","TOMORO COFFEE - Palembang Trade Center","4,8","(655)","Kedai Kopi","·","PTC Mall, Jl. R. Sukamto Komplek Ruko Blok G-1","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFXY5WeaGWXS_8zOaWZhN7u3JoDmI98wu5EOqHS2uLEnXqj5GcCenu6gwes1dgItat_I80Q9nlZrGLJZHr7zZynMK4gU-6GDbFm3P3VuS7r09h1H2hH0odrtcb8slcFe8Ghu94=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""seru bangett kopinya enak, affordable, dan nyaman bgtt tempatnya.""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5MjlxeXNwNhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rpv4afqqGYbaseMPrayoAQ&ei=rpv4afqqGYbaseMPrayoAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Han%27s+Coffe/data=!4m7!3m6!1s0x2e3b7612ffffffff:0xc06ff07373966348!8m2!3d-2.9806876!4d104.7693012!16s%2Fg%2F11ghfsc404!19sChIJ_____xJ2Oy4RSGOWc3Pwb8A?authuser=0&hl=id&rclk=1","Han's Coffe","4,8","(12)","Kedai Kopi","·","·","Buka","· Tutup pukul 03.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4nYqjmTIK_NrYbVjEHWr5LUqj88GJlFDQF94cZOLT1q3GOBk68N22Dzb9oAy1v1gn-XAje10K2aAZL_ToUTWj17_4XIJrpIFUM8Onx7xVs6KCapaPeO2fy5PgOgEGfOdr_7SI=w80-h106-k-no","","Makan di tempat","Bawa pulang","","","","","2Q99+PPF, Jalan Slamet Riady, Kuto Batu","",""
"https://www.google.com/maps/place/Cozy+Donuts+Coffee+%26+Roastery/data=!4m7!3m6!1s0x2e3b774e9c02f70f:0x52c1da1d30605886!8m2!3d-2.949821!4d104.7713431!16s%2Fg%2F11rcml2_1b!19sChIJD_cCnE53Oy4RhlhgMB3awVI?authuser=0&hl=id&rclk=1","Cozy Donuts Coffee & Roastery","4,7","(63)","Kedai Kopi","·","Jl. H. Abdul Rozak No.30 C","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWRtEeswuqrb-fq2412wrLKRGP0DkcLre7AdKDOncHT99M8slzvLG0jguugp3reQWYoPf7OIFTZXJlTX8Fy55RuMnnDaf4Z7LHi3HIJazM6Y9qoVRoRyT6ymD5UUkKqjY5mbZu=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak tempat santai sambil ngopi (ngobrol perkara iman) bareng sobat""","","","","","","","·","Rp 25–50 rb"
"https://www.google.com/maps/place/Rumahijo+Coffee+%26+Space/data=!4m7!3m6!1s0x2e3b7571dec9a743:0xd745edc7cc13dc57!8m2!3d-2.9882432!4d104.7195963!16s%2Fg%2F11y3c__6jl!19sChIJQ6fJ3nF1Oy4RV9wTzMftRdc?authuser=0&hl=id&rclk=1","Rumahijo Coffee & Space","4,6","(144)","Kafe","·","samping ruko apotik k24 parameswara, RUKO GRAND HILL 6, Jl. Parameswara R","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvYQoWzmyFvVfVP5WMyN9jkk63OfUIhoUYKE0u5eBZyQOlxb418YfFAIbYaW54pmV4q3CCEYQnQ_2QqXfaaNbVssnLNBG64myM7vb5nPjfO2_H_zH85LhQm3tkBeV_Cxvo2ybecEFxdbC-=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopinya enak..
Mantap
Segar
Terutama gula arennya""","","","","","","","·","Rp 50–75 rb"
"https://www.google.com/maps/place/Nuansa+Coffee+%26+Resto+Palembang/data=!4m7!3m6!1s0x2e3b755a79480f9f:0xa1e0ff29117e27d9!8m2!3d-2.9256955!4d104.7499187!16s%2Fg%2F11wpsnh2_g!19sChIJnw9IeVp1Oy4R2Sd-ESn_4KE?authuser=0&hl=id&rclk=1","Nuansa Coffee & Resto Palembang","4,8","(45)","Restoran","·","Jl. Sukawinatan","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2XsXbKSD5tPWcnbhfm4Nm3uHikKOllpnCqJNkwOIcOlnaObwTR8eN3RUVKwvLV0fe5QwL5EOrDPQ0iJp_fXutwZzXbCi-6S-N0PWoolFJ8yAcDXHQ_9j3PsQVDqb13n8leg4=w105-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, kopinya mantap.""","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3cHNuaDJfZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rpv4afqqGYbaseMPrayoAQ&ei=rpv4afqqGYbaseMPrayoAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","Rp 50–75 rb"